Men,Women,VotingAgeCitizen,IncomePerCap,Poverty,Professional,Service,Unemployment,Hispanic,White,Black,Asian,Native,Pacific,Income,Employed
1122,1078,1532,58716,7.1,68.8,4.3,3.6,10.7,71.5,1.8,13.4,0.1,0.0,106250,1214
2050,2338,3384,21862,15.2,42.9,14.6,9.9,1.3,97.2,0.6,0.2,0.4,0.0,46750,1702
1062,1013,1679,27747,10.3,37.7,24.6,4.0,1.8,92.6,0.4,4.7,0.0,0.0,50781,1135
2477,2498,3464,60539,0.9,64.5,5.6,4.3,2.4,91.8,0.0,5.8,0.0,0.0,159597,2404
2228,2655,3512,44932,8.9,54.4,11.6,3.6,20.3,51.0,5.1,20.6,0.3,0.0,98125,2096
4783,5442,6862,26389,10.1,41.7,16.1,5.8,6.3,69.2,20.1,3.0,0.0,0.0,66047,4859
1220,1324,1848,22830,18.4,37.0,20.5,9.8,3.6,48.9,44.1,1.1,0.0,0.0,39722,1320
1117,1127,1701,35325,4.6,45.3,13.7,4.5,0.0,95.8,0.0,0.9,1.2,0.0,79744,1090
2376,2508,3337,21810,16.6,28.2,25.8,10.0,35.5,40.0,22.8,1.0,0.7,0.0,39048,2471
642,571,960,14168,32.5,29.2,12.0,10.5,0.0,99.5,0.0,0.0,0.5,0.0,24450,291
1550,1255,2063,25819,23.1,18.2,26.7,8.2,19.8,65.7,6.3,6.0,0.0,0.0,46563,1742
3117,3629,5306,23039,17.9,26.5,21.8,11.7,65.3,33.2,0.0,0.0,0.7,0.0,49622,2549
2921,3109,3845,37784,2.3,46.7,11.6,4.3,17.8,64.4,0.3,13.0,0.1,1.0,95000,3241
1859,2169,2865,30867,18.0,44.7,12.8,4.8,7.3,79.2,9.6,1.8,1.6,0.2,52770,2133
2424,2077,2687,21969,22.3,32.4,20.7,3.8,17.5,51.7,7.4,18.4,1.2,0.6,42479,2068
3073,3246,4538,32675,3.8,37.8,19.2,5.9,9.8,86.2,1.2,0.7,0.5,0.3,74728,3165
1509,1553,2244,19745,21.6,12.6,22.3,7.8,3.1,89.7,5.1,0.0,0.0,0.0,34902,1104
935,1211,1678,110096,1.0,79.2,3.3,1.0,2.0,93.1,2.3,1.1,0.0,0.0,198611,1146
3773,3958,5131,17113,27.8,24.9,28.6,11.6,26.4,68.1,0.0,1.2,1.0,0.3,29240,3365
1740,2015,1659,14700,23.6,12.0,15.8,5.7,70.3,22.2,0.6,0.0,1.7,0.0,44116,1346
1225,1321,2004,48674,2.8,50.1,13.5,3.7,1.6,95.0,0.7,2.0,0.0,0.0,93438,1440
2399,2497,3091,17281,13.5,10.8,15.7,10.7,78.6,17.3,3.7,0.0,0.2,0.0,51307,2048
2144,1975,2555,13708,40.4,13.6,31.5,6.7,50.8,43.4,2.5,0.0,1.1,0.0,29954,1669
474,493,563,23919,0.0,54.6,23.4,15.6,17.3,61.1,4.7,11.0,0.0,0.0,78917,141
1088,1140,1797,21226,35.8,28.0,25.1,10.0,3.8,61.6,28.0,0.8,0.0,0.0,35513,1054
2043,2227,3320,19499,17.3,44.4,12.7,11.6,17.3,75.7,3.4,1.1,0.0,0.0,36974,1413
1808,2585,2036,16562,28.8,11.3,43.8,3.5,76.8,12.9,2.5,3.1,4.6,0.0,41800,1899
3085,3223,4657,24770,7.8,25.0,14.6,5.7,1.2,97.8,0.0,0.6,0.0,0.0,47277,2969
2671,2352,3956,24622,12.9,31.5,18.7,6.9,0.5,59.2,39.5,0.0,0.2,0.0,54093,2394
2210,2111,3268,28909,10.9,34.0,12.7,6.4,1.4,84.7,9.5,0.6,0.0,0.0,53750,2084
1428,1197,2129,19888,22.4,23.1,27.4,10.7,1.7,96.7,0.0,0.0,0.0,0.0,47197,1080
1896,2236,3376,53173,4.9,70.3,4.2,4.0,2.6,88.6,0.9,6.1,1.1,0.0,86463,2204
2682,2453,3496,41928,11.0,49.9,9.5,0.7,24.4,46.2,11.8,17.2,0.0,0.0,98472,2935
1866,1702,2711,87109,6.9,73.8,6.9,1.7,3.4,86.1,0.0,6.0,0.4,0.3,181756,1741
1016,890,1438,37115,7.0,43.7,12.9,2.5,0.0,97.1,0.4,0.0,1.8,0.7,75625,1075
1292,1390,2069,23801,9.8,20.5,22.4,2.0,5.7,91.7,0.1,0.7,0.0,0.0,45035,1348
3020,2856,4188,18834,27.5,30.8,16.1,9.2,16.0,60.2,19.1,0.0,0.6,0.0,34418,2473
3076,3538,4420,27731,22.1,27.6,15.9,2.6,15.7,47.5,26.7,2.1,2.4,0.0,39688,3350
1126,1099,1589,14159,42.6,15.2,43.6,20.7,0.0,6.7,92.6,0.0,0.0,0.8,25625,699
2388,2248,2979,64630,8.5,65.4,14.8,5.4,17.0,42.1,2.1,33.1,0.0,0.0,129167,2620
1850,1914,2285,20057,48.0,17.2,28.8,12.3,16.4,34.9,31.0,11.1,0.6,0.0,26078,1682
2237,2353,2565,26417,21.9,18.7,16.7,7.3,46.9,43.5,0.6,6.3,0.5,0.0,48970,2075
4318,4387,6354,25132,10.7,35.1,18.7,4.3,1.3,95.1,1.1,1.7,0.3,0.0,48676,4052
1967,2020,3117,20984,19.4,29.6,16.6,5.2,3.5,86.1,10.0,0.4,0.0,0.0,37533,1556
1863,2386,3156,45396,8.9,57.4,12.1,7.5,11.6,73.0,3.3,8.5,0.1,0.0,144211,2022
1907,2016,1645,10468,54.7,12.6,33.6,2.5,99.2,0.2,0.4,0.0,0.0,0.0,27303,1266
1368,1270,2030,47867,5.8,43.6,17.6,4.9,7.4,89.3,0.3,0.2,0.0,0.0,89583,1332
1842,1991,2327,30725,12.4,41.9,17.7,4.5,8.9,70.4,6.7,13.3,0.0,0.0,62289,1767
1888,1989,2640,31771,9.2,56.5,15.4,6.3,2.7,66.0,9.1,15.9,0.0,0.0,60104,1897
1958,2102,2937,46506,3.8,53.8,12.8,2.7,2.7,85.1,3.5,7.5,0.0,0.0,114125,2346
2624,2056,3645,21509,10.8,19.5,22.7,8.0,1.0,56.3,39.9,1.6,0.0,0.0,45885,2286
1726,1844,3033,32338,6.9,28.2,16.3,7.4,1.2,90.9,5.6,0.0,0.6,0.0,74539,1811
2354,2584,3856,33566,17.1,29.0,21.3,6.7,1.6,93.4,1.6,0.3,0.0,0.0,54821,2447
1668,1622,2241,31265,8.8,34.0,11.3,6.8,17.8,77.8,0.1,3.5,0.0,0.0,72672,1706
2064,1749,2848,20380,17.2,21.1,26.1,6.2,6.3,82.2,8.7,0.0,0.2,0.0,38214,1947
1970,2023,2956,27936,17.5,33.6,10.4,6.0,11.3,84.1,3.1,0.0,0.0,0.0,39103,1688
1713,1657,680,10566,44.2,11.8,38.6,11.7,92.5,3.1,2.1,2.1,0.0,0.1,28173,1333
3322,2609,3546,20206,28.0,20.8,29.1,6.4,29.7,62.4,4.2,2.7,0.0,0.0,42936,2747
4429,4298,6198,31202,8.0,33.8,15.2,2.7,8.9,87.8,2.1,0.0,0.0,0.0,75877,4076
1755,1858,2917,39607,4.8,54.6,6.8,7.0,8.7,87.0,1.5,0.6,0.1,0.0,66902,1741
1879,2035,2982,49189,6.7,53.7,12.9,5.2,4.8,79.6,1.9,11.4,0.0,0.0,74453,2113
5232,4110,6206,18120,18.3,23.8,17.5,9.2,32.9,61.5,1.7,0.0,0.4,1.3,46021,4565
501,764,997,7992,62.1,10.8,19.3,29.0,100.0,0.0,0.0,0.0,0.0,0.0,14979,259
1810,1785,2677,26220,19.9,27.5,26.9,11.6,9.3,86.7,0.8,0.2,0.0,0.0,39345,1600
2132,2392,3290,33665,7.5,53.2,12.7,7.7,0.3,17.8,72.6,5.0,0.0,0.0,54904,2612
2290,2430,3508,27237,12.1,35.4,25.6,7.2,3.2,92.0,0.6,1.1,0.0,0.0,59422,2309
1496,1297,2107,43275,14.2,48.3,17.8,4.4,27.1,43.5,1.7,26.1,0.8,0.3,70078,1531
3656,3102,4419,25810,3.4,28.0,22.1,4.2,12.6,68.8,5.9,2.0,0.0,0.6,69244,2707
1989,2252,3483,44922,4.5,50.4,13.8,8.5,23.7,33.6,7.2,28.8,0.4,0.0,115082,2012
3341,4843,5378,19228,24.4,25.5,17.3,6.6,10.4,22.9,64.0,1.4,0.0,0.0,34437,3857
1399,2062,2120,17582,25.2,23.4,22.5,7.2,10.5,25.5,32.8,23.0,0.3,0.0,38194,1438
3370,3550,3683,24538,4.7,22.9,17.8,11.9,76.6,19.5,0.3,1.3,1.7,0.0,83028,3104
4438,4303,6483,38012,6.0,36.0,19.1,3.0,6.0,82.1,6.2,3.5,0.0,0.0,72240,3753
4626,4810,5953,31828,7.9,38.8,12.8,6.5,26.7,25.8,29.5,15.3,0.2,0.0,89592,5096
2309,2695,3679,16819,30.2,14.4,31.9,14.6,0.0,0.6,99.4,0.0,0.0,0.0,33013,2164
2384,2516,3920,26780,9.0,30.0,13.8,10.0,4.7,87.9,0.8,4.3,0.0,0.0,50643,2262
1740,1898,2832,26887,13.0,26.8,16.7,4.5,3.5,91.1,1.3,3.4,0.0,0.0,45370,2003
1125,971,1603,20038,23.8,27.6,27.0,9.9,2.0,56.8,38.8,2.4,0.0,0.0,41178,774
1646,1305,2419,25306,45.4,63.1,14.1,11.0,4.6,50.7,24.7,12.1,0.8,0.0,20393,1040
4017,3819,6077,37950,1.9,48.7,10.9,3.8,11.8,83.7,0.0,2.0,0.0,0.0,79758,4319
2041,1660,2996,29869,10.3,25.5,19.1,9.5,4.3,84.4,0.1,0.4,6.0,0.2,50904,1433
3335,3599,4749,14903,32.0,20.4,29.9,5.8,71.9,13.7,6.0,8.2,0.0,0.0,27368,3010
1561,1711,2004,20097,22.5,28.4,19.4,8.3,9.0,19.3,64.3,2.6,0.0,0.0,38625,1865
1226,1200,1848,46624,2.5,44.2,11.2,3.9,20.2,62.4,1.2,9.4,0.0,0.0,111571,1245
1838,2006,2702,21126,15.7,24.8,21.4,6.3,7.8,37.9,49.2,0.9,0.0,0.2,50430,1968
1349,1426,2248,31028,11.7,45.8,12.6,6.5,0.1,97.4,0.6,0.4,0.8,0.0,61042,1442
3115,3318,4999,48759,10.9,56.1,14.3,4.4,13.1,82.4,1.5,1.9,0.5,0.0,102854,3127
1928,2186,2691,28548,5.3,46.0,12.8,3.3,53.9,29.1,3.3,6.1,5.4,0.0,76383,2272
670,621,1046,39150,12.2,40.4,25.0,4.3,1.6,73.5,19.4,3.5,0.4,0.0,60833,648
2142,2003,3106,28196,5.3,30.8,14.4,4.1,4.5,91.2,0.2,0.1,3.6,0.0,58438,2121
1588,1560,1810,25611,12.2,33.3,8.7,9.9,41.2,51.8,0.9,2.5,0.1,0.0,49729,1223
3890,4559,5705,41075,5.6,50.8,13.5,3.7,42.3,25.8,6.7,20.5,0.0,0.0,125988,4309
2492,3041,4557,37289,8.3,42.4,15.4,6.5,7.2,91.8,0.6,0.0,0.0,0.0,43773,2525
2775,2658,4063,33213,10.3,34.4,18.0,4.2,4.2,89.4,3.1,0.0,0.0,0.0,82804,2808
1314,1300,2093,25269,17.2,24.2,26.6,2.2,1.6,95.1,0.0,1.3,0.0,1.5,42568,1239
2009,2132,3472,47809,3.0,54.3,13.3,5.6,5.2,88.8,0.4,5.3,0.0,0.0,111042,2453
5018,5397,6880,29032,6.2,40.9,13.7,4.1,16.2,63.0,11.1,7.5,0.0,0.0,61619,5579
4170,4123,6968,47416,9.1,46.5,11.2,4.9,12.3,78.2,2.0,3.1,0.7,0.0,90049,3726
1338,1639,2305,21050,16.3,25.6,17.5,5.4,6.1,89.6,0.0,0.0,0.9,0.6,41368,1318
1760,2176,3034,22502,14.2,24.2,20.0,5.8,8.5,81.3,9.7,0.0,0.0,0.0,50087,1717
1117,1206,1847,64662,5.3,55.8,15.4,2.6,6.2,85.4,0.0,3.7,0.0,0.0,77195,1175
2174,2852,4004,26841,17.1,39.4,19.3,2.8,5.3,77.2,10.4,1.3,0.0,0.0,40745,2888
1960,1902,2009,26152,12.4,29.6,32.4,7.0,61.5,24.4,4.2,6.5,0.0,0.0,53500,2202
2265,2010,3253,23752,15.6,27.5,26.3,7.3,9.3,83.8,3.6,2.8,0.0,0.0,39583,1689
2761,2975,3702,34057,4.8,49.1,15.8,3.5,2.9,64.1,14.1,15.3,1.0,0.0,77196,2921
2941,3031,4430,30409,12.2,28.3,24.1,5.4,7.1,83.6,2.2,0.9,1.3,0.0,59516,2922
2318,2648,3651,26406,13.3,24.1,25.6,10.4,18.7,69.5,4.6,7.2,0.0,0.0,75842,2350
1902,2434,4045,59695,5.2,42.0,23.8,4.1,1.8,97.1,0.0,1.1,0.0,0.0,73307,984
2164,2080,3149,27116,8.4,25.2,17.4,5.0,0.9,97.0,0.1,0.6,0.2,0.0,56642,2138
1174,1296,1952,31080,2.8,28.2,27.4,3.3,1.8,91.9,0.9,1.5,0.0,0.0,64750,1335
1799,2029,2522,64858,7.2,74.2,4.8,4.5,2.5,90.7,1.8,3.5,0.0,0.0,132734,1828
1632,2222,2973,33058,7.6,31.5,13.8,4.2,11.5,71.5,1.6,14.4,0.0,0.0,98036,2100
1864,2269,2475,12579,39.7,12.7,21.6,20.5,22.5,18.8,53.3,0.3,0.0,0.0,26473,1493
1209,1334,1610,13150,30.5,22.6,23.5,7.1,63.9,0.6,33.9,0.0,0.0,0.0,33143,869
657,729,1085,55977,11.9,64.7,13.7,3.5,1.3,85.3,10.7,2.4,0.0,0.0,82917,883
2913,2979,4376,40842,2.5,42.1,6.5,4.2,5.7,89.9,1.0,0.5,0.0,0.0,68365,2414
1542,1529,2409,23031,16.4,30.5,17.9,3.8,0.1,97.4,1.0,0.3,0.1,0.0,41017,1181
1635,2066,2733,25891,22.0,33.0,16.6,13.6,24.3,64.9,2.1,4.1,0.0,0.4,56505,1631
1664,1676,2865,54425,8.1,65.8,9.2,7.2,13.7,66.3,4.2,10.5,0.0,0.0,69950,2385
1748,1662,2595,23657,5.6,26.2,18.3,5.8,12.1,75.8,5.6,2.8,0.6,0.0,57897,2001
3005,3814,5048,26565,10.5,35.2,16.6,5.4,18.0,79.2,0.0,0.0,0.0,0.0,60481,2758
1278,1433,2212,29684,16.1,37.3,11.6,1.2,4.1,87.5,0.8,2.1,0.3,0.0,51705,1265
1289,1317,2147,21317,19.3,34.1,15.8,5.1,1.4,95.8,0.0,0.5,2.0,0.0,35865,936
1837,1881,2688,30096,11.1,24.5,34.0,2.1,14.8,73.6,5.7,2.0,0.0,0.0,58639,2037
1932,2025,2742,14706,41.8,26.8,19.8,18.3,3.6,24.1,70.7,0.2,1.0,0.0,26526,1341
2117,2404,3403,23021,9.6,22.3,18.5,6.1,1.2,95.1,0.2,0.2,1.6,0.0,52690,1978
1766,2051,2497,52868,4.5,72.3,10.0,7.7,7.8,82.9,0.4,4.0,0.0,0.5,104735,1644
2204,2395,3598,32047,12.0,35.6,15.4,1.8,1.5,94.8,0.0,0.1,0.1,0.0,59076,2657
2396,2589,3712,27718,13.4,29.0,19.4,12.3,10.7,57.9,27.0,1.3,0.7,0.0,57125,2161
3494,3374,5301,34955,2.5,38.4,19.7,3.3,16.7,68.2,12.4,1.4,0.5,0.0,89831,3852
1877,2027,3194,26870,13.0,29.0,12.2,6.3,4.4,91.2,0.7,2.6,0.0,0.0,48243,1767
1311,1440,2115,28551,20.7,29.2,27.3,4.3,12.7,80.2,1.7,4.5,0.0,0.2,50871,1289
673,972,1170,11804,46.1,24.1,26.1,20.1,4.1,33.1,55.0,2.1,1.3,0.0,16359,486
989,1036,1413,65535,0.5,70.7,8.7,2.4,8.8,80.0,0.0,10.6,0.0,0.0,166635,1049
1802,1824,2925,25849,11.8,29.6,21.4,6.0,2.3,57.9,35.1,0.2,0.2,0.0,52128,1819
2143,2357,3545,21306,18.0,39.3,15.6,7.6,3.8,90.8,3.2,0.2,0.0,0.0,34826,1606
1582,1663,2000,17497,25.0,20.3,30.6,5.7,45.9,35.3,10.0,4.3,0.2,0.3,30764,1427
4153,3962,5749,41057,9.0,39.3,15.5,4.2,12.9,75.1,7.1,3.0,0.0,0.0,73860,4552
979,933,1543,40607,2.9,47.7,12.1,2.3,2.4,4.0,0.0,80.3,0.0,0.0,106118,836
2438,2903,4070,37805,6.0,48.1,13.3,4.8,3.0,91.1,0.7,0.7,0.1,0.0,71667,2421
2586,2781,4011,19029,22.4,27.4,16.8,4.6,52.3,41.2,0.4,0.0,0.0,0.6,39000,2037
1806,1825,1698,14680,18.0,16.0,19.7,10.6,98.8,1.0,0.0,0.2,0.0,0.0,45673,1670
1989,1836,2961,34732,16.5,49.6,13.2,4.7,18.4,69.8,5.0,1.3,1.2,0.0,52150,2361
2827,2888,4250,25755,6.4,37.6,7.0,6.5,0.0,88.3,10.1,0.0,0.2,0.0,59063,2610
3164,3639,4792,34054,8.0,47.0,10.9,3.7,44.9,45.8,1.3,2.0,4.1,0.1,85478,3489
612,663,1009,30494,3.3,33.1,16.0,7.1,0.9,79.8,16.5,0.0,0.1,0.0,68934,537
1047,875,1338,32052,3.3,42.3,14.1,6.8,26.3,64.6,2.2,1.5,4.0,0.0,82708,1019
1682,2081,2905,18683,31.3,18.7,38.4,18.0,23.5,62.7,11.7,0.5,0.5,0.3,20541,1054
2024,2229,3273,43636,2.6,51.9,7.5,7.0,4.4,74.5,3.2,15.8,0.5,0.0,102788,2091
2150,2870,3695,15999,35.1,27.5,18.7,12.7,0.1,99.7,0.1,0.0,0.0,0.0,33333,1362
4608,4839,7022,35536,11.8,46.8,10.6,8.8,13.9,81.1,0.4,1.2,1.7,0.0,76321,4504
2910,3290,5021,30415,6.9,50.1,9.5,2.7,1.0,95.7,0.9,0.5,0.0,0.0,57069,3078
1857,2503,3434,36711,11.1,35.8,15.0,6.1,3.3,92.4,0.5,3.1,0.0,0.0,82407,2406
1113,1470,1893,17114,26.0,20.1,24.3,5.1,9.7,58.0,29.6,1.4,0.0,0.0,26723,999
2642,2320,4515,69808,6.0,69.5,3.1,1.9,9.6,76.7,7.4,4.9,0.0,0.0,83405,4404
1366,1567,2416,14579,39.2,7.5,35.3,25.4,0.0,4.7,95.3,0.0,0.0,0.0,26500,885
2486,2281,3586,27754,25.4,39.3,13.9,12.4,21.2,53.0,18.3,4.2,0.0,0.0,42337,2054
1344,1709,2405,15521,36.9,21.1,24.2,23.5,0.0,0.1,98.8,0.7,0.0,0.0,23694,1125
2614,2832,2703,15584,31.7,21.5,29.3,6.4,66.5,8.3,1.5,23.0,0.5,0.0,33750,2430
7962,8820,11362,34626,9.7,40.2,24.6,3.8,21.4,67.9,6.6,2.1,0.0,0.0,67790,7606
1014,1068,1147,11810,49.4,27.4,41.3,16.6,4.8,9.7,43.1,32.7,0.0,0.0,23722,617
1834,2244,3067,30403,13.2,35.4,11.8,3.9,7.8,88.1,0.4,2.6,0.3,0.5,51920,1803
930,1349,1756,35287,7.5,50.4,15.0,3.3,1.1,35.3,43.1,17.7,0.4,1.2,51804,1276
2291,2644,3897,24867,12.9,34.7,5.9,6.3,0.0,79.8,15.6,1.9,0.6,0.0,46375,2054
1110,1518,1782,14844,34.8,17.7,25.8,4.5,49.4,44.7,2.7,1.5,0.7,0.0,21542,1053
2692,3107,4238,23163,23.3,35.4,20.4,10.1,8.1,77.9,11.3,1.3,1.3,0.0,38949,2996
3054,2606,2547,12441,30.3,15.1,23.1,9.7,82.0,14.5,3.3,0.0,0.0,0.0,37024,2173
1398,1633,2382,44509,14.1,50.0,15.6,4.8,7.0,78.6,6.2,1.2,1.9,0.0,55000,1457
1159,1335,1550,15147,22.2,14.3,21.8,11.5,30.5,31.3,29.7,0.0,0.0,0.0,40897,996
1618,1768,2388,48544,9.0,46.0,12.5,5.8,23.0,54.3,0.0,17.4,0.7,0.0,92610,1840
1958,2190,2983,24322,26.2,38.9,16.6,9.2,6.9,75.6,12.0,0.4,0.0,0.9,38000,1925
2930,3158,4040,16278,24.5,28.8,19.8,7.1,90.0,8.5,0.0,0.0,0.0,0.6,36029,2424
1324,1136,2124,35547,9.3,41.4,20.4,3.0,34.3,56.9,0.8,0.4,7.7,0.0,54650,1502
2927,2783,3056,20145,12.8,15.0,21.5,8.7,55.1,40.4,0.0,0.2,0.0,4.0,50064,2301
2454,2450,3865,53205,3.4,57.7,6.8,3.7,16.6,55.7,2.1,19.1,0.0,0.0,89699,2847
3893,4419,6215,26314,18.5,36.4,15.4,4.7,2.1,75.2,20.0,1.0,0.1,0.3,49238,3915
1874,2280,3248,23984,19.5,23.1,21.9,8.2,17.3,56.8,16.4,1.0,0.2,0.3,45598,2079
2591,2605,3863,27769,8.7,40.2,13.1,7.9,30.8,60.4,1.3,1.9,2.3,0.0,70380,2563
2294,2511,3626,26838,19.0,39.9,14.6,5.6,6.3,86.8,0.7,4.0,0.0,0.0,52097,2144
3926,4144,5233,41504,12.2,50.7,13.0,6.0,12.6,63.5,0.2,17.4,1.0,0.0,91017,3715
3343,3288,4604,24866,18.6,25.6,18.1,9.7,11.8,29.4,51.8,4.1,0.3,0.0,52240,2733
1100,1032,1717,25881,15.0,22.2,17.9,9.7,6.3,90.7,2.4,0.0,0.0,0.0,45766,950
1745,1798,2819,42448,7.3,44.6,14.8,0.8,2.3,77.0,7.5,9.5,0.1,0.0,61375,2023
2232,2142,2954,36341,5.9,42.7,22.2,3.9,11.5,56.0,0.0,31.1,0.0,0.0,88438,2159
5568,5765,6206,16429,16.8,20.6,21.7,10.1,54.4,9.7,3.4,30.7,0.4,0.0,60357,5184
2097,2449,3109,20593,33.7,40.1,16.7,2.5,23.8,55.4,6.6,9.4,0.0,0.0,32500,2237
966,1302,1824,27429,13.7,47.4,13.5,11.0,2.7,14.1,80.9,1.2,0.0,0.1,52206,837
2629,2736,3842,35057,9.8,41.7,15.7,4.9,6.7,58.8,0.7,9.3,13.4,0.0,63391,2748
1968,2586,3113,10861,52.6,10.6,38.4,22.5,0.0,2.5,96.5,0.0,0.0,0.0,18678,1272
3177,3564,5328,40747,6.2,48.1,11.5,6.1,4.3,93.9,0.1,0.5,0.0,0.0,88690,3321
1951,1863,2454,23136,18.1,30.0,19.1,12.1,26.8,56.4,7.6,3.2,0.3,0.0,55268,1870
1771,1864,2304,27073,15.1,31.6,27.5,8.9,36.0,51.3,1.8,7.5,0.3,0.0,89286,1755
2405,2855,3946,37140,3.4,50.7,8.1,4.8,3.7,71.3,16.0,1.3,0.2,0.0,80019,2673
3308,3079,4870,25609,9.9,33.9,26.3,5.0,7.1,65.8,15.0,5.7,1.0,1.8,49342,2486
2230,2469,3526,20806,19.6,23.6,16.6,9.7,0.5,96.5,0.0,0.3,2.5,0.0,44886,1858
2006,1384,2484,67534,14.3,56.2,13.7,3.1,34.2,61.2,1.0,1.3,0.0,0.0,100375,2343
2623,2913,3583,23364,24.2,29.2,25.4,6.5,16.9,60.5,19.9,1.5,0.0,0.0,50698,2207
1812,2014,2153,18209,19.6,18.8,36.3,11.9,67.4,24.4,1.4,4.1,0.0,0.4,41364,1555
1800,2055,3027,34367,3.2,43.7,12.0,6.4,0.7,95.3,1.6,0.0,0.0,0.0,75131,1959
1227,1222,1949,29538,8.9,30.0,11.1,2.3,1.5,97.6,0.5,0.1,0.0,0.0,56250,1292
3101,3144,2792,16104,30.2,22.0,25.0,6.9,11.7,16.7,11.3,54.0,0.0,0.0,37367,2710
2901,1104,2200,18325,14.0,22.4,16.4,10.1,47.3,44.5,2.7,3.5,0.3,0.1,60270,858
3533,3595,5692,36941,5.6,48.9,14.4,1.8,0.6,96.6,0.0,1.0,1.1,0.0,69009,3759
3249,3597,4497,61666,5.0,66.3,11.6,4.6,14.1,53.6,0.5,26.6,0.2,1.3,110959,3590
1350,1493,2261,31487,12.7,37.6,23.4,9.3,3.4,90.8,5.4,0.0,0.0,0.0,56577,1226
1659,1927,2899,22640,15.3,30.7,11.5,6.6,0.6,99.2,0.0,0.0,0.0,0.0,36005,1538
3002,4244,4038,14980,24.3,11.1,26.8,12.1,35.3,27.9,32.5,1.3,0.0,0.0,37066,3494
3169,3020,4500,22255,15.8,27.9,25.1,1.0,2.7,81.2,6.3,0.1,7.6,0.0,48954,2888
1430,1219,2145,26098,9.0,34.5,19.0,8.8,2.0,95.7,1.6,0.3,0.0,0.0,54250,1387
2842,3158,4740,30854,23.5,46.1,18.4,6.5,1.0,55.2,38.3,1.4,0.0,0.0,42039,3179
2010,2255,3054,23483,25.0,29.7,13.6,8.8,8.3,88.6,0.3,0.3,0.3,0.9,42176,1518
2606,2539,2056,20791,26.2,14.9,34.7,6.0,71.7,17.6,4.8,4.0,0.0,0.0,43764,2792
1802,1600,1700,15871,47.3,19.6,23.4,9.8,71.9,17.7,2.0,4.6,1.1,0.0,32500,1365
1201,1086,2116,42513,16.2,61.9,10.4,4.8,23.2,66.9,5.2,1.0,1.0,0.0,63607,1594
2878,2550,3401,29635,19.0,22.3,13.1,6.7,38.0,57.4,0.0,1.3,0.3,0.0,68917,2624
861,656,1012,19658,35.6,46.6,16.5,5.2,0.7,19.5,53.5,20.9,0.1,0.0,20950,526
4092,3551,5565,58079,1.4,52.0,11.8,6.7,6.1,78.9,0.5,13.9,0.1,0.0,151010,4069
3773,3411,3216,15096,21.5,10.3,20.5,6.7,93.7,1.4,3.1,1.7,0.0,0.0,51047,3131
3306,3043,3175,21302,22.2,17.1,25.0,10.1,52.5,21.5,15.7,8.7,0.3,0.0,51746,2652
2600,2792,3854,19641,26.0,23.6,21.4,9.2,12.4,84.6,1.1,0.9,0.0,0.0,36534,2627
3937,3450,4921,20331,21.4,16.1,23.9,7.7,31.1,43.8,16.5,3.7,0.0,0.3,44063,3374
2718,1129,3446,30078,8.9,69.9,11.5,0.9,9.5,53.2,31.8,2.1,0.3,0.0,65599,1158
4239,2524,5561,23306,8.3,31.6,15.3,2.6,9.1,72.7,13.3,1.9,1.4,0.0,65169,2740
1784,1829,2588,48874,8.6,67.7,13.1,1.9,7.8,86.7,0.0,1.7,0.8,0.0,106958,1652
4018,3776,5099,29093,13.8,31.2,23.7,6.9,28.2,33.0,32.1,5.0,0.0,0.0,56643,4138
2934,2896,4134,16251,46.4,37.1,24.4,4.1,19.3,55.1,10.8,13.8,0.0,0.0,23607,3252
1360,1146,2019,69673,6.3,54.3,14.6,4.3,4.0,92.6,0.0,1.1,0.6,0.0,76694,1360
3148,3464,4949,22021,24.9,30.0,16.8,8.6,1.7,95.9,0.2,0.0,0.7,0.3,45164,2959
2540,2325,3060,20205,12.8,15.0,19.9,8.6,65.2,12.7,19.0,3.1,0.0,0.0,66906,2070
1419,1589,2499,23453,8.5,32.0,17.2,2.2,0.7,83.9,11.8,0.3,2.5,0.0,43485,1302
2456,2792,4130,28053,9.4,25.0,13.0,8.3,0.9,79.9,13.6,1.4,0.4,0.0,60000,2509
2467,2360,3945,40643,7.6,44.5,16.5,4.1,0.0,97.7,0.8,0.0,0.0,0.0,79755,2760
3068,2964,4717,23643,13.4,24.4,11.5,4.6,3.1,85.8,1.9,0.0,2.3,0.0,50013,2643
1949,1991,2720,56276,6.8,49.7,10.7,5.7,44.4,42.7,7.0,4.1,0.0,0.0,109239,1923
2101,2037,2880,38442,4.5,51.3,5.3,5.6,14.0,57.7,3.5,19.2,0.2,0.0,99212,2055
3370,3458,3095,15954,29.0,17.9,24.7,8.0,84.6,9.3,5.6,0.2,0.1,0.0,37813,2987
2252,1934,3623,10609,42.8,23.9,25.6,17.4,100.0,0.0,0.0,0.0,0.0,0.0,17192,1491
2773,3312,4597,22978,16.7,38.7,17.7,1.5,12.9,74.3,3.4,6.8,1.0,0.0,38246,3030
3076,2896,4431,28061,17.5,22.7,19.3,5.7,3.3,70.5,24.6,0.0,0.0,0.0,73980,3067
5175,5157,4512,16508,20.0,11.5,30.0,4.8,63.4,6.2,19.9,10.2,0.2,0.0,45690,4434
