Men,Women,VotingAgeCitizen,IncomePerCap,Poverty,Professional,Service,Unemployment,Hispanic,White,Black,Asian,Native,Pacific,Income,Employed
2612,2427,1923,16701,23.3,18.5,21.0,5.0,80.9,18.5,0.0,0.7,0.0,0.0,52566,2105
1505,1045,2010,50117,2.2,45.2,19.9,0.7,8.3,76.2,0.0,0.4,0.4,0.0,103870,1820
2278,2604,2886,39506,4.7,58.7,7.8,2.5,19.5,58.3,3.1,17.6,0.0,0.0,91591,2300
2600,2890,3799,23701,15.1,11.8,28.0,6.2,28.7,53.9,2.5,10.4,0.5,0.0,40698,2995
2570,2667,4002,30279,4.1,36.1,15.4,6.1,4.7,90.7,4.2,0.5,0.0,0.0,70291,2651
1868,2128,3217,39335,5.6,45.5,16.0,4.0,3.5,90.4,0.4,4.0,0.0,0.0,64846,2077
2676,2937,3709,44630,0.9,57.3,11.8,4.1,10.4,56.8,2.0,26.3,0.0,0.2,124109,3179
2806,2997,4177,29117,4.0,36.2,17.9,7.1,63.0,15.0,1.9,19.7,0.0,0.0,88343,2759
4907,5116,7672,26923,7.4,33.1,19.2,3.4,8.4,87.5,2.6,0.3,0.0,0.0,56671,5290
3303,3944,4287,11994,50.5,21.5,33.8,21.0,40.8,35.6,14.2,3.7,0.0,0.0,23582,1824
2270,2094,2913,25208,5.3,29.6,26.2,3.2,68.1,23.8,3.7,2.7,1.2,0.0,63219,2031
1111,1338,1846,30680,20.3,48.4,20.4,7.9,0.0,90.8,0.8,4.9,0.0,0.0,39934,864
2036,1704,3116,26080,9.3,27.1,10.1,13.3,0.4,96.7,0.4,0.0,0.8,0.0,50333,1474
2725,2666,2243,13093,24.3,9.8,42.6,10.3,70.5,3.3,11.6,13.6,0.0,0.3,32742,2277
6317,6600,5287,17562,22.9,19.3,17.7,5.3,76.4,15.6,2.4,4.9,0.1,0.0,58483,5537
2835,2882,4195,33731,4.5,34.3,18.5,5.0,16.6,72.9,0.1,9.5,0.0,0.0,94151,2879
3405,3412,4998,40020,1.3,36.9,17.9,7.4,0.3,89.7,0.0,5.6,0.0,0.0,98095,3690
2482,2433,3393,40047,11.7,44.7,21.2,1.8,11.2,76.2,0.5,10.0,0.0,0.0,70500,2924
1118,1202,1805,18826,43.2,23.0,20.3,17.2,5.9,19.9,73.2,0.0,0.2,0.0,19912,660
4518,4453,5899,39873,7.1,49.5,16.1,3.7,11.0,86.4,0.0,0.7,0.5,0.0,82626,3951
4425,4240,4476,23184,25.6,29.4,14.7,4.3,48.4,46.1,2.2,0.8,0.2,0.0,44861,3820
688,1065,1615,31961,12.6,29.5,21.1,4.4,2.2,97.5,0.0,0.3,0.0,0.0,37122,437
7591,7460,7888,19025,14.4,17.9,36.6,5.5,27.0,11.3,48.4,12.0,0.0,0.0,48625,6760
3251,3414,4562,19778,29.3,22.6,23.1,10.5,21.9,66.3,6.8,0.7,0.0,0.2,35913,2629
875,1066,1382,10462,46.8,8.8,54.5,16.7,0.9,0.7,98.1,0.0,0.1,0.0,20969,565
2467,2613,3813,44499,5.2,49.9,14.6,2.3,2.2,90.3,4.0,1.4,0.0,0.0,101938,3051
1907,1950,2612,15278,27.7,19.9,33.2,12.1,0.2,20.5,78.2,0.0,0.0,0.0,38201,1456
2219,2074,2814,20053,15.0,21.9,20.3,10.5,11.1,77.2,6.4,0.2,4.7,0.0,52924,1833
2157,2047,2715,24590,27.4,40.8,18.8,6.2,15.9,50.3,24.7,7.8,0.0,0.0,42260,2707
1177,1254,1753,28000,5.3,29.8,16.1,3.2,11.0,74.2,11.6,1.6,0.1,0.0,72045,1320
4539,5723,6161,18992,17.7,22.4,31.6,6.0,15.2,2.5,80.0,2.4,0.0,0.0,48391,4770
2718,2802,3623,24632,13.5,29.8,32.3,7.8,11.6,60.0,26.9,0.0,0.0,0.0,40595,2405
3196,3160,4953,24583,8.3,37.4,12.0,2.7,11.2,79.6,4.5,1.6,0.0,0.0,43594,3832
2030,2031,2708,23200,16.1,14.9,32.2,5.1,34.4,15.7,35.8,14.0,0.0,0.0,62031,1687
1747,1878,2512,102399,7.9,78.0,5.0,4.0,9.5,69.4,2.8,14.2,0.0,0.0,118317,1733
1709,1731,1729,20208,19.7,22.0,13.6,7.3,32.1,11.9,25.9,24.2,0.0,0.0,37469,2059
607,533,868,6626,74.3,15.8,22.2,23.1,100.0,0.0,0.0,0.0,0.0,0.0,7883,266
3178,3028,4582,25919,19.9,25.3,28.6,7.7,8.0,67.9,2.3,10.6,2.2,0.0,41276,2776
1898,2210,3072,69033,6.2,61.6,11.2,5.7,7.2,35.9,3.4,50.3,0.0,0.0,135143,2215
1480,1576,2385,26082,8.7,12.6,15.3,6.7,6.2,89.5,0.1,0.8,0.3,0.0,50170,1370
1582,1687,2654,40757,8.1,44.2,9.9,2.2,3.0,93.8,1.7,0.3,0.0,0.0,75494,1834
2040,2467,3385,20184,18.3,18.2,16.8,4.7,7.9,58.8,32.1,0.0,0.0,0.0,37028,1946
2528,2602,3896,18496,24.3,20.1,20.4,11.0,0.0,96.5,1.0,0.0,0.2,0.0,37454,2042
953,1406,1968,37927,8.9,43.3,16.4,9.0,5.5,7.0,76.3,6.7,0.0,0.4,60993,1166
2040,2206,3487,35023,3.1,34.9,14.8,4.6,2.0,92.7,2.0,0.9,0.1,0.0,87934,2544
2521,2298,2992,22153,29.7,37.2,22.7,11.7,13.9,55.4,11.3,6.6,0.2,2.9,38750,2237
1328,1421,1761,25829,4.0,23.2,27.5,10.8,18.7,2.0,51.0,2.7,1.3,0.0,83006,1498
3120,2826,4528,26288,13.4,34.7,18.4,6.7,10.5,86.4,1.6,0.6,0.9,0.0,54748,2855
2263,1773,2162,17835,23.9,11.9,39.0,12.0,56.2,17.5,20.8,2.0,0.0,0.0,44537,1871
1469,1562,2140,48727,1.5,54.7,10.6,2.6,0.0,84.3,0.6,10.5,0.0,0.0,128973,1741
1446,1850,2817,44552,9.9,61.2,10.7,7.1,13.5,29.2,52.9,2.9,0.0,0.0,83690,1678
3241,2509,2926,15596,28.0,14.1,22.6,15.4,75.3,17.7,2.2,0.0,4.8,0.0,52712,2051
2134,2557,3486,21757,15.6,31.4,14.3,1.8,15.2,80.3,3.9,0.1,0.0,0.0,49350,2243
673,826,1367,66775,6.1,56.9,14.0,3.7,0.0,98.0,0.6,0.0,0.0,0.0,77344,780
3020,3209,3625,22670,19.4,32.0,24.2,8.0,15.1,64.5,6.5,11.0,0.2,0.0,44611,3335
2660,2402,3964,27119,8.9,26.1,17.4,5.9,0.9,96.7,1.1,0.6,0.0,0.0,55125,2300
2407,2526,3708,23362,17.9,27.1,19.5,4.3,8.0,90.1,0.8,1.2,0.0,0.0,45078,2268
1549,1490,2525,105830,17.1,82.1,9.0,8.3,7.8,60.9,7.9,19.9,0.0,0.0,137259,2141
2496,2589,3257,36015,4.8,46.2,14.6,5.6,12.5,57.4,17.1,11.0,0.0,0.0,99958,2710
2205,2137,3456,40432,3.7,45.9,10.7,2.6,1.6,86.3,2.6,8.0,0.0,0.0,72273,2617
1309,1038,1700,32631,10.5,57.4,16.3,4.3,1.5,70.4,16.7,8.4,0.0,0.0,55234,1347
3235,3473,3515,20113,9.2,20.6,25.7,13.4,71.0,12.5,13.7,1.0,0.0,0.0,56779,2686
2060,2251,3384,22840,9.2,25.1,12.4,7.2,1.5,97.8,0.2,0.0,0.0,0.0,50146,2118
3672,4554,6545,99305,3.1,75.0,7.3,1.1,15.7,70.8,3.1,8.6,0.0,0.0,128064,5071
1904,1931,2495,26342,2.2,42.5,14.6,5.1,23.0,66.4,4.6,3.0,0.0,0.0,56195,1862
1397,1406,2001,25843,6.5,25.6,21.0,4.1,22.3,58.3,13.6,3.4,0.0,0.0,53094,1459
2474,2706,4074,46696,2.8,57.8,10.2,2.8,2.1,90.4,1.1,5.7,0.0,0.0,81313,2151
2181,1764,3077,41453,3.1,45.2,13.9,4.9,8.5,89.4,0.0,1.3,0.0,0.0,88000,2036
1237,1266,1938,40185,2.6,46.6,12.3,4.7,6.6,90.8,1.6,0.5,0.1,0.0,111000,1409
4336,4173,4699,22749,12.8,22.7,33.0,8.3,40.4,10.4,3.3,44.2,0.0,0.0,60032,4235
2655,2673,4277,50742,17.5,58.5,15.9,5.7,1.3,90.7,0.1,5.2,0.0,0.0,60922,2887
1239,1390,1986,24980,11.0,28.7,16.5,7.2,6.1,89.8,0.8,2.5,0.0,0.0,54137,1147
2990,2828,4820,41263,13.8,48.2,10.1,3.8,16.2,50.0,14.4,15.9,0.3,0.3,86381,3355
970,854,919,26722,8.9,34.7,11.3,4.1,44.9,54.6,0.0,0.0,0.3,0.0,43811,885
2266,2450,3535,20857,23.6,24.9,20.0,11.1,78.5,14.8,6.0,0.7,0.0,0.0,30795,1650
1297,1518,1964,91920,5.6,64.3,6.0,5.3,2.5,76.4,0.0,20.7,0.0,0.0,122125,1356
1363,1334,2012,18601,16.2,20.4,19.1,10.0,0.9,95.0,2.6,0.3,0.0,0.0,33450,917
1420,1769,2386,23609,18.5,25.3,17.1,8.8,13.3,67.8,15.9,0.0,0.6,0.0,41444,1188
2144,2342,3804,34234,34.3,63.2,18.4,6.0,12.0,75.4,0.4,9.9,0.0,0.0,38750,2736
1576,1480,2448,31747,4.8,30.3,15.7,9.4,2.7,94.8,0.0,0.0,0.0,0.0,67983,1539
1429,1164,1815,43753,21.3,61.0,11.1,6.9,15.1,65.7,8.6,9.3,0.0,0.0,70365,1655
3152,4004,5956,36213,16.5,45.5,20.1,6.5,6.8,79.9,3.6,4.4,0.6,0.0,70250,3918
1462,1428,2061,15373,38.3,17.5,28.0,9.8,13.1,59.7,22.2,0.0,0.0,0.0,27131,1203
1441,1388,1398,14051,36.2,12.5,22.1,7.2,89.8,2.4,7.7,0.0,0.0,0.0,37076,1342
4009,3581,5593,22773,16.3,20.3,22.1,4.9,4.6,84.6,7.3,0.0,0.2,0.0,49405,3310
2326,2335,3433,57355,2.9,54.5,12.8,2.5,6.2,75.9,9.0,6.3,0.3,0.0,150962,2450
2021,2012,2345,17426,32.3,27.0,21.8,9.6,61.1,18.0,11.5,6.5,0.2,0.0,41250,1915
915,986,1508,28225,11.1,32.9,18.8,4.1,7.8,89.5,0.1,0.3,1.0,0.0,53438,1002
4502,5094,6831,78178,11.4,77.0,7.8,5.5,12.6,49.1,10.0,24.9,0.0,0.2,121833,5580
1409,2069,2619,21115,21.1,29.3,21.5,16.4,4.3,91.7,1.2,0.9,0.0,0.0,40128,1294
1576,1726,2306,16654,32.0,26.4,30.8,9.8,0.5,57.3,41.0,0.0,1.0,0.0,27250,1180
4941,4376,5269,21920,11.8,23.1,19.7,3.7,47.5,23.8,12.1,12.8,0.0,0.0,58865,4852
777,940,1243,45752,2.1,60.2,3.9,2.7,0.5,93.7,1.5,3.9,0.0,0.0,111818,748
2861,2996,4503,52723,5.8,52.8,12.8,4.4,7.7,81.5,0.7,9.1,0.0,0.0,91620,3377
2576,2643,3638,48996,5.7,46.6,13.7,2.9,20.6,58.5,4.1,15.8,0.0,0.0,73355,3088
2501,2125,3502,33058,6.6,32.1,9.5,4.9,0.8,96.7,0.1,1.4,0.0,0.0,72656,2223
2286,2456,3457,20831,15.7,28.1,23.6,12.9,6.9,8.1,75.5,7.3,0.1,0.0,43794,2242
2353,2774,3886,58260,2.9,53.2,23.7,6.4,17.7,58.6,9.8,11.4,0.2,0.0,103776,2522
1149,985,1566,19066,34.0,27.4,23.5,7.8,7.8,65.1,19.0,2.5,0.0,0.0,36636,1142
3357,2988,3401,21905,15.6,14.3,23.0,9.4,60.2,36.0,2.2,0.0,0.0,0.0,50245,3000
3077,3880,5636,43237,3.4,35.3,19.6,7.1,10.7,81.3,6.4,0.8,0.0,0.0,83266,3523
1666,1540,2472,28456,8.1,29.0,12.5,4.4,0.2,99.3,0.0,0.2,0.0,0.0,66350,1643
2809,3287,4687,21358,20.4,28.1,12.8,8.0,0.7,94.7,1.8,0.1,0.5,0.0,40049,2679
1526,1261,2149,19098,22.4,24.2,27.1,12.4,3.3,45.9,47.5,0.0,0.0,0.0,36985,1135
1169,1318,1883,29432,3.3,33.8,15.3,2.3,4.8,81.4,1.4,4.1,1.2,0.0,68869,1333
753,1039,1434,38806,19.2,40.1,18.4,5.0,1.6,3.5,88.2,0.0,2.3,0.0,38370,1015
1731,1781,2677,17209,27.4,22.4,25.8,12.4,7.8,69.4,5.4,0.8,11.2,0.0,32790,1497
1744,2179,2795,10487,50.2,17.9,25.3,25.9,0.8,17.7,70.5,0.0,0.0,0.0,20648,1202
1247,1664,2442,45733,4.0,50.2,7.5,4.5,10.6,81.3,6.9,0.5,0.0,0.0,67482,1539
1116,1174,1504,29413,27.7,55.9,16.1,13.7,25.1,13.1,47.9,11.8,0.0,0.0,67467,1037
2693,2980,3209,17447,26.1,19.4,29.7,16.4,82.1,17.0,0.6,0.0,0.0,0.0,41429,2386
1723,1869,2966,27339,33.9,47.1,18.1,13.5,5.8,34.9,50.9,2.1,0.2,0.0,36393,1598
598,743,1071,10666,28.2,31.3,27.8,37.8,99.9,0.0,0.0,0.0,0.0,0.1,18098,230
2817,2997,5216,47273,7.3,40.4,15.0,0.6,0.8,96.6,1.1,0.7,0.0,0.0,58381,2141
2317,2177,3077,15823,27.2,17.4,16.6,7.3,7.5,74.6,9.9,0.0,1.2,0.0,30889,1857
1649,1783,2046,34470,17.5,47.2,15.1,5.8,6.8,74.9,3.8,13.6,0.0,0.0,51111,1769
1884,1973,2401,20224,5.8,24.5,17.4,10.1,75.6,4.6,2.8,14.8,0.2,0.0,62679,1795
3003,2699,4181,47919,3.1,47.9,13.4,1.2,9.9,68.8,3.8,13.0,0.0,0.0,100903,2862
753,850,1219,16699,40.0,25.4,36.0,25.1,0.3,3.1,94.8,0.0,0.0,0.0,24219,539
1391,1576,2321,26993,19.6,27.3,16.1,5.9,6.0,86.4,4.8,0.0,0.0,0.0,48929,1116
1035,1306,1271,14233,37.2,16.6,21.9,4.8,39.1,51.1,9.0,0.0,0.8,0.0,27949,909
2107,2255,3469,23631,7.2,24.2,20.4,3.2,1.7,96.9,0.6,0.4,0.0,0.0,51790,2297
1823,1596,1752,14707,37.0,13.5,26.8,17.0,72.0,15.9,11.2,0.2,0.0,0.0,23246,1314
1754,2407,2962,23630,11.6,27.0,24.2,6.3,7.6,62.4,27.5,1.3,0.0,0.0,53287,1946
2446,2502,3294,17512,36.3,28.8,29.9,21.9,21.1,16.5,55.1,4.2,0.0,0.0,27965,1474
3912,4307,5862,40572,3.2,61.2,11.3,3.6,10.8,80.1,0.6,5.4,0.2,0.1,98542,3814
2556,2838,4322,32454,9.6,54.0,11.6,0.3,6.7,89.5,0.9,1.7,0.5,0.0,64851,3304
3568,3414,5069,45273,1.9,54.7,11.1,6.1,25.3,70.2,1.0,1.4,0.1,0.0,125593,3376
1102,1097,1584,37968,11.1,33.9,10.0,2.4,4.9,78.1,10.6,1.5,0.1,0.0,84911,1244
1551,1430,2217,27533,5.7,30.1,16.7,3.1,4.2,90.9,3.6,0.0,0.4,0.0,57163,1728
1077,1086,1707,24498,15.6,24.3,21.9,4.8,1.0,94.9,0.2,0.0,0.6,0.0,44766,1019
4981,4231,7081,30394,8.5,33.8,14.6,4.1,3.7,90.6,2.7,0.2,0.0,0.0,68468,4875
1325,1257,1807,15900,22.6,14.8,23.7,15.5,25.2,34.9,33.2,2.2,0.0,0.0,32176,1082
4026,4471,5764,32620,5.8,38.9,18.8,4.7,6.9,81.8,7.3,1.8,0.2,0.0,85430,4282
6147,5813,8508,21604,10.3,26.9,27.9,5.5,12.5,81.8,0.3,0.9,1.7,0.6,51875,4842
2017,2272,3410,50770,8.1,57.3,8.2,5.3,3.5,75.5,11.0,8.9,0.0,0.0,74663,2607
2304,2230,3516,31791,7.9,49.9,11.6,5.2,2.3,88.4,5.1,0.0,0.0,0.0,66359,2104
1413,1446,1409,17658,21.6,21.7,27.6,11.6,20.6,1.1,14.8,27.8,0.0,0.0,66000,1194
4151,3877,5034,19442,12.8,16.9,25.8,10.3,40.6,1.8,56.6,1.1,0.0,0.0,55181,3755
1872,2034,3118,38398,5.8,45.4,14.9,6.5,3.7,87.4,3.9,4.9,0.0,0.0,79732,2013
2039,2532,3636,91845,4.0,75.3,6.6,4.5,9.9,77.1,2.5,5.0,0.0,0.0,129976,2210
2143,2050,3317,24217,11.3,31.5,14.8,3.2,1.8,67.7,24.7,1.6,0.0,0.1,41220,2088
3115,3262,4477,33064,8.5,38.9,15.5,6.0,21.3,38.8,28.7,8.3,0.0,0.0,58579,3915
2133,2105,1912,15842,16.7,15.1,40.5,2.4,77.3,11.1,3.9,6.8,0.0,0.0,37407,1776
884,902,1425,48290,5.7,46.6,10.6,0.9,2.6,92.4,0.0,0.7,0.3,0.0,69359,960
2015,2011,3165,32272,6.7,35.0,26.9,6.4,7.2,87.6,0.5,3.6,0.2,0.0,79292,2039
2496,2426,3271,19038,19.3,16.8,23.1,9.4,31.5,54.5,5.1,1.0,0.9,0.0,35824,2391
1731,1777,2588,24273,13.8,47.2,10.4,7.6,6.0,65.6,17.9,1.0,4.3,0.0,49607,1515
1195,1016,1694,21064,17.8,23.6,15.7,7.5,0.9,96.6,0.0,0.1,0.8,0.0,44405,1005
2434,2429,3788,26396,10.0,24.3,20.6,4.1,1.9,93.1,3.4,0.0,0.1,0.0,49167,2343
2074,2123,2245,16026,25.7,26.6,28.8,8.7,18.4,22.9,14.6,42.0,0.1,0.0,41896,1769
2801,2280,4065,28408,11.6,36.8,17.1,6.6,5.2,85.6,3.0,0.0,0.9,0.0,53969,2225
1845,1903,2728,57453,2.0,59.5,7.7,3.1,7.9,88.4,0.4,2.6,0.2,0.0,122891,2040
479,722,681,32369,3.7,42.6,25.4,11.7,1.4,3.2,95.3,0.0,0.0,0.0,79750,646
5276,3322,5855,18620,7.3,35.3,23.8,5.6,51.4,29.9,10.2,2.0,2.5,0.7,64504,3483
1535,1261,2511,4645,56.7,40.5,21.0,15.8,4.8,73.2,9.8,8.9,0.7,0.0,62083,749
3272,3475,5332,24285,31.2,35.6,11.5,7.4,2.1,86.3,11.0,0.0,0.0,0.0,38750,2257
2119,2018,3299,27017,10.0,34.1,16.5,5.5,1.3,88.2,0.6,6.0,1.0,0.0,55598,2083
1535,1810,2512,25797,13.4,32.6,22.8,3.8,0.7,96.9,1.3,0.0,0.0,0.0,51488,1309
1486,2333,2846,44591,6.5,70.9,12.2,0.8,2.2,81.1,10.1,4.5,0.0,0.0,84980,2054
2648,2693,4075,40840,4.4,41.9,17.4,7.0,11.0,69.5,7.8,10.5,0.0,0.0,100156,2973
2320,2537,3531,23410,17.1,33.2,11.2,4.1,5.0,83.7,3.9,6.6,0.0,0.0,49265,2039
1538,1666,2416,30211,6.6,31.3,20.4,1.8,0.6,98.4,0.0,0.0,0.0,0.0,60142,1668
1600,1833,2855,51517,4.7,64.0,11.1,1.1,1.8,91.6,0.3,3.8,0.0,0.6,83894,2124
2500,2413,2521,20552,22.0,18.6,15.9,9.0,92.7,5.1,0.0,1.4,0.0,0.0,45392,2366
3770,4020,5976,57163,6.3,52.2,12.9,4.9,2.9,82.0,11.2,0.9,0.0,0.0,119844,3995
1796,1869,2688,17652,22.7,22.0,21.3,5.0,6.4,90.9,0.0,0.0,0.3,0.0,29452,1261
1279,1122,1891,24758,19.3,26.0,21.5,3.3,0.0,98.3,1.3,0.4,0.0,0.0,51534,1039
1536,1436,1742,48216,16.7,63.2,24.7,1.3,36.6,49.8,4.0,6.0,0.0,0.0,87647,1978
2269,2649,3646,28517,12.0,27.5,24.7,8.2,4.6,69.5,15.2,8.3,0.2,0.0,65054,2526
2350,2876,3955,59231,4.6,63.7,9.1,3.5,2.2,84.4,3.2,6.9,1.5,0.0,113409,2935
3113,3130,5236,31637,5.2,30.9,17.6,9.5,7.7,80.6,8.1,1.1,0.2,0.0,66979,2921
4499,5494,8256,6383,27.9,35.9,32.1,19.5,28.2,35.1,2.1,28.0,0.1,0.4,44444,2675
1478,1583,2256,29896,21.3,30.4,30.0,7.1,16.0,42.4,36.0,1.9,0.0,0.0,53125,1663
2167,1763,3149,43840,4.7,42.2,22.2,4.6,5.8,4.3,81.4,7.5,0.0,0.0,114167,2289
2244,2824,3753,22998,20.7,37.0,19.2,6.9,8.3,75.2,13.1,1.8,0.0,0.0,37939,2211
1964,1738,2812,23776,20.1,33.8,15.9,6.9,9.2,77.9,1.6,5.2,1.8,0.0,44940,1475
687,755,778,26226,15.9,24.4,37.1,4.7,35.9,59.2,0.2,3.8,0.6,0.0,39844,622
3862,3691,5369,20169,20.3,27.7,19.2,5.9,15.1,53.7,12.7,12.4,0.3,0.0,37961,3408
2401,2077,3499,29123,8.4,27.4,12.5,3.8,3.1,92.3,1.6,0.1,0.8,0.0,61875,2560
3111,3183,3358,49594,4.4,60.6,15.2,4.4,4.8,18.3,0.0,74.3,0.3,0.0,134877,3092
2068,2365,3622,27318,8.2,29.3,20.9,3.4,1.5,93.0,3.8,0.0,0.6,0.0,50000,2392
3690,3950,5731,26343,11.1,35.7,13.3,3.5,4.1,93.5,0.0,0.0,0.7,0.0,65833,3622
2506,2589,2891,22291,11.7,11.2,17.6,11.5,61.4,27.6,7.7,1.1,0.7,0.5,41505,2471
3577,3628,4529,55412,13.0,34.7,19.3,2.8,24.3,69.4,1.1,4.6,0.3,0.0,85946,3467
2113,2106,2993,32090,3.0,46.8,8.2,3.3,2.9,64.9,1.1,23.7,2.3,0.1,95337,2193
1064,1221,1681,32581,14.0,38.3,25.6,7.3,46.7,24.6,8.0,16.2,0.2,0.0,45708,1348
2125,2456,3214,24209,12.1,29.4,20.8,6.5,10.6,70.3,0.4,2.5,9.5,1.0,49828,2260
625,933,1211,19125,16.9,35.2,8.9,26.5,0.0,1.5,97.9,0.6,0.0,0.0,37127,460
2080,1858,1750,17900,32.9,11.8,32.8,10.3,41.1,30.2,15.1,6.1,0.9,2.7,37018,1659
2694,3106,2733,68626,7.0,75.4,11.0,4.7,5.4,31.2,1.7,56.8,0.0,0.0,129284,2746
460,618,735,12571,35.7,12.8,19.9,36.9,0.6,0.0,99.4,0.0,0.0,0.0,24479,297
987,1014,1541,18223,39.1,32.2,15.7,33.3,0.3,2.6,96.0,0.0,0.0,0.0,29315,661
1151,1135,1863,27341,19.4,36.1,18.9,5.9,0.3,95.6,2.2,0.0,0.1,0.0,48365,986
2536,2229,3788,23261,23.1,30.5,13.1,16.7,6.2,71.2,20.2,0.0,1.3,0.0,28036,1720
1417,1276,2074,20641,20.0,31.8,16.2,5.5,2.4,79.2,1.0,0.2,13.5,0.1,42950,1000
3090,2951,1865,13033,31.2,10.0,26.3,4.4,59.6,7.8,22.5,8.8,0.0,0.0,29288,2841
1173,1315,1478,23336,11.8,36.3,12.6,2.6,44.2,54.2,0.2,0.0,0.3,0.0,56080,988
659,572,904,38134,7.3,27.7,13.2,4.3,9.3,89.6,0.0,0.6,0.0,0.0,63438,661
3603,3586,4862,28762,4.5,31.1,15.6,3.8,3.9,94.8,0.3,0.8,0.0,0.0,67225,3533
2416,2896,3600,11580,57.2,16.7,28.4,20.4,6.9,26.2,64.5,0.0,0.0,0.0,15539,1700
1077,1120,1547,88088,9.2,51.6,10.6,3.5,4.9,70.0,10.7,10.9,0.0,0.5,121250,912
1599,1294,2446,37125,7.7,41.3,18.8,11.8,1.7,91.6,3.7,3.0,0.0,0.0,59053,1212
3630,3624,5084,22070,17.8,26.0,8.6,4.8,4.1,79.5,15.0,0.0,0.0,0.0,42742,3063
1581,1882,2457,22519,20.2,21.5,27.4,12.9,10.2,86.5,0.8,0.0,0.0,0.0,37216,1474
2890,3075,4178,20029,24.9,24.6,18.6,22.5,2.6,3.6,91.1,0.3,0.0,0.0,38917,2259
2761,3085,3833,65391,2.8,59.8,4.7,3.4,7.3,49.1,0.8,36.7,0.0,0.0,186250,3000
1356,1479,2304,35502,9.4,30.2,14.7,5.4,5.7,91.7,0.0,0.0,0.0,0.0,57083,1555
3563,1503,4470,9354,32.5,27.2,26.5,14.0,2.2,59.7,36.4,0.2,0.1,0.0,30640,852
2189,2816,4498,15696,33.0,40.0,15.0,8.1,7.3,27.9,54.8,7.2,0.2,0.0,26059,2124
2511,2924,3570,23367,12.7,43.5,20.9,7.9,10.4,77.1,9.0,1.4,0.0,0.0,47905,2379
3276,3299,3360,14108,39.2,17.8,35.4,14.2,77.7,0.4,17.0,4.1,0.0,0.0,27136,2651
1475,1455,2712,46234,11.2,58.4,9.6,2.6,1.5,72.8,21.9,1.5,0.6,0.0,56094,2114
1128,977,1481,23697,12.1,20.5,25.7,2.3,70.8,26.9,1.4,0.4,0.0,0.0,64167,951
4146,3676,5680,40645,7.0,52.4,15.0,2.9,1.4,88.2,1.6,7.0,0.0,0.0,78243,3568
2481,2554,3942,34341,14.8,45.6,11.6,6.8,6.8,87.6,0.0,2.0,0.0,0.0,73438,2351
2066,2588,3470,21454,22.4,23.4,28.8,5.4,29.4,57.3,7.4,0.9,0.0,0.0,28913,2090
1481,1733,2452,58211,6.0,56.7,11.4,2.6,4.7,52.8,31.0,8.5,0.0,0.3,82955,1619
4086,4171,6391,21711,16.6,29.2,20.5,6.9,1.7,93.9,1.0,0.0,1.1,0.0,43917,3739
1622,1845,2564,15783,39.9,19.5,28.6,16.4,2.1,17.7,78.0,0.8,0.0,0.0,26633,1540
1643,1392,2371,42872,7.6,45.9,8.6,6.0,8.2,76.5,11.4,1.1,0.0,0.2,72222,1691
2487,2453,3562,30370,10.1,27.2,19.8,8.4,6.1,54.2,0.4,14.2,13.9,0.1,61795,2373
2744,3319,4217,22841,9.3,36.9,17.2,10.1,3.9,93.3,0.3,0.0,1.0,0.0,56667,2410
1845,2058,2165,40474,6.4,41.1,21.2,5.2,32.0,41.4,9.2,12.8,0.3,0.0,94535,2517
1751,1372,2547,28036,25.0,52.1,17.1,7.1,3.7,83.5,0.0,7.2,0.2,0.0,52679,1723
765,867,1493,51915,9.8,59.7,15.5,4.4,2.0,67.2,26.2,2.0,0.0,0.0,64583,1139
1796,2067,1326,11741,40.7,16.5,32.7,6.1,73.1,7.6,17.6,1.4,0.0,0.0,27533,1735
1699,1636,2211,17644,26.2,19.5,17.7,8.2,69.4,3.9,25.7,0.0,0.0,0.0,36024,1592
2051,2057,3238,7021,63.1,35.1,23.2,37.7,99.8,0.1,0.0,0.0,0.2,0.0,10370,920
957,1052,1209,32765,10.6,35.0,22.6,9.5,50.1,12.4,0.2,36.9,0.0,0.0,89226,1003
2936,3035,4276,34915,5.6,34.5,17.9,6.2,34.9,54.5,1.1,6.2,0.0,0.0,91765,3117
3034,1745,3441,17646,32.5,23.5,38.4,18.7,25.4,27.3,37.0,0.3,0.4,0.0,29545,1212
1551,1996,2437,19024,35.3,12.5,38.9,9.0,26.5,63.3,10.1,0.1,0.1,0.0,27954,1341
2015,1895,2798,21720,16.6,29.7,14.8,5.6,2.1,92.0,3.8,1.2,0.0,0.0,38103,1546
2835,2973,4518,47299,5.7,53.8,17.8,2.2,7.5,85.8,2.4,0.3,1.2,0.0,104360,3179
805,623,1042,11097,51.4,23.3,41.6,14.1,3.9,8.5,82.9,0.0,0.0,0.0,14967,498
3043,2584,3512,15947,29.6,11.9,30.1,12.9,25.1,31.1,38.9,1.1,0.6,0.0,30313,2637
1599,1632,2332,32868,14.5,42.7,12.5,5.5,0.6,71.7,12.2,5.1,0.2,0.0,75694,1848
2802,3280,4847,32339,10.0,33.6,13.5,5.0,1.0,89.3,6.9,0.4,0.5,0.0,58576,2470
894,1071,1361,39793,10.2,62.5,9.2,2.2,8.0,58.8,3.3,28.3,0.0,0.0,122000,829
2588,2310,3788,43324,1.6,53.9,10.8,0.3,6.6,90.4,0.5,0.4,0.8,0.0,82273,2492
